# 勋伯格小调综合练习：四部写作无法实现的相邻和弦进行（自动生成，请勿手改）
# 重刷：./gradlew.bat :theory:jvmTest --tests "*SchoenbergMinorForbiddenTransitionGenerator*" -Pschoenberg.forbidden.write=true
# 判据：从小调综合练习程序自身提取的硬约束（一般四部规则 + 完整性/重复/共同音/减增预备解决/旋律进行）下，两拍相邻无任何合规四部实现。
# 规则自动继承练习：新增 typed 规则后重刷即生效。判据在小调内调性无关（a 小调探测）。
# 格式：<度数/性质/规模/转位> => <度数/性质/规模/转位>    # 人类可读罗马标记
#
5/MINOR/TRIAD/SECOND_INVERSION => 1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2    # v64 => i°6
5/MINOR/TRIAD/SECOND_INVERSION => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # v64 => ii°6
5/MINOR/TRIAD/SECOND_INVERSION => 2/DIMINISHED/TRIAD/ROOT_POSITION    # v64 => ii°
5/MINOR/TRIAD/SECOND_INVERSION => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # v64 => ii°64
5/MINOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # v64 => ii°65
5/MINOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # v64 => ii°7
5/MINOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # v64 => ii°43
5/MINOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # v64 => ii°42
5/MINOR/TRIAD/SECOND_INVERSION => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # v64 => III+6
5/MINOR/TRIAD/SECOND_INVERSION => 3/AUGMENTED/TRIAD/ROOT_POSITION    # v64 => III+
5/MINOR/TRIAD/SECOND_INVERSION => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # v64 => III+64
5/MINOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # v64 => V65
5/MINOR/TRIAD/SECOND_INVERSION => 7/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/6    # v64 => VII42
5/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED/TRIAD/FIRST_INVERSION    # v64 => vii°6
5/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED/TRIAD/ROOT_POSITION    # v64 => vii°
5/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED/TRIAD/SECOND_INVERSION    # v64 => vii°64
5/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # v64 => vii°65
5/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # v64 => vii°7
5/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # v64 => vii°43
5/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # v64 => vii°42
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 1/MINOR/TRIAD/FIRST_INVERSION    # VI+ => i6
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 1/MINOR/TRIAD/ROOT_POSITION    # VI+ => i
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 1/MINOR/TRIAD/SECOND_INVERSION    # VI+ => i64
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # VI+ => III+6
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 3/AUGMENTED/TRIAD/ROOT_POSITION    # VI+ => III+
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # VI+ => III+64
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 3/MAJOR/TRIAD/FIRST_INVERSION    # VI+ => III6
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 3/MAJOR/TRIAD/ROOT_POSITION    # VI+ => III
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 3/MAJOR/TRIAD/SECOND_INVERSION    # VI+ => III64
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 5/MAJOR/TRIAD/FIRST_INVERSION    # VI+ => V6
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 5/MAJOR/TRIAD/ROOT_POSITION    # VI+ => V
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 5/MAJOR/TRIAD/SECOND_INVERSION    # VI+ => V64
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 5/MINOR/TRIAD/FIRST_INVERSION    # VI+ => v6
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 5/MINOR/TRIAD/ROOT_POSITION    # VI+ => v
6/AUGMENTED/TRIAD/ROOT_POSITION@0/MODAL_AUGMENTED/5 => 5/MINOR/TRIAD/SECOND_INVERSION    # VI+ => v64
6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR/TRIAD/SECOND_INVERSION    # VI65 => i64
6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/FIRST_INVERSION    # VI65 => i65
6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/SECOND_INVERSION    # VI65 => i43
6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # VI65 => III+6
6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/ROOT_POSITION    # VI65 => III+
6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # VI65 => III+64
6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/FIRST_INVERSION    # VI65 => III65
6/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/SECOND_INVERSION    # VI65 => III43
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/DOMINANT7/SEVENTH/FIRST_INVERSION    # VI7 => V65
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/DOMINANT7/SEVENTH/SECOND_INVERSION    # VI7 => V43
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/DOMINANT7/SEVENTH/THIRD_INVERSION    # VI7 => V42
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/MAJOR/TRIAD/FIRST_INVERSION    # VI7 => V6
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/MAJOR/TRIAD/SECOND_INVERSION    # VI7 => V64
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/MINOR/TRIAD/FIRST_INVERSION    # VI7 => v6
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/MINOR/TRIAD/SECOND_INVERSION    # VI7 => v64
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR/TRIAD/FIRST_INVERSION    # VI7 => i6
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR/TRIAD/ROOT_POSITION    # VI7 => i
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/FIRST_INVERSION    # VI7 => i65
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/ROOT_POSITION    # VI7 => i7
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/THIRD_INVERSION    # VI7 => i42
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # VI7 => III+6
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/ROOT_POSITION    # VI7 => III+
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # VI7 => III+64
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR/TRIAD/ROOT_POSITION    # VI7 => III
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR/TRIAD/SECOND_INVERSION    # VI7 => III64
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/ROOT_POSITION    # VI7 => III7
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/SECOND_INVERSION    # VI7 => III43
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/THIRD_INVERSION    # VI7 => III42
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/DOMINANT7/SEVENTH/FIRST_INVERSION    # VI7 => V65
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/DOMINANT7/SEVENTH/SECOND_INVERSION    # VI7 => V43
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/DOMINANT7/SEVENTH/THIRD_INVERSION    # VI7 => V42
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/MAJOR/TRIAD/FIRST_INVERSION    # VI7 => V6
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/MAJOR/TRIAD/SECOND_INVERSION    # VI7 => V64
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/MINOR/TRIAD/FIRST_INVERSION    # VI7 => v6
6/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/MINOR/TRIAD/SECOND_INVERSION    # VI7 => v64
6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR/TRIAD/SECOND_INVERSION    # VI43 => i64
6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/FIRST_INVERSION    # VI43 => i65
6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/SECOND_INVERSION    # VI43 => i43
6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # VI43 => III+6
6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/ROOT_POSITION    # VI43 => III+
6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # VI43 => III+64
6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/FIRST_INVERSION    # VI43 => III65
6/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/SECOND_INVERSION    # VI43 => III43
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/DOMINANT7/SEVENTH/FIRST_INVERSION    # VI42 => V65
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/DOMINANT7/SEVENTH/SECOND_INVERSION    # VI42 => V43
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/DOMINANT7/SEVENTH/THIRD_INVERSION    # VI42 => V42
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/MAJOR/TRIAD/FIRST_INVERSION    # VI42 => V6
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/MAJOR/TRIAD/SECOND_INVERSION    # VI42 => V64
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/MINOR/TRIAD/FIRST_INVERSION    # VI42 => v6
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5 => 5/MINOR/TRIAD/SECOND_INVERSION    # VI42 => v64
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR/TRIAD/FIRST_INVERSION    # VI42 => i6
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR/TRIAD/ROOT_POSITION    # VI42 => i
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/FIRST_INVERSION    # VI42 => i65
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/ROOT_POSITION    # VI42 => i7
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 1/MINOR7/SEVENTH/THIRD_INVERSION    # VI42 => i42
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # VI42 => III+6
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/ROOT_POSITION    # VI42 => III+
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # VI42 => III+64
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR/TRIAD/ROOT_POSITION    # VI42 => III
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR/TRIAD/SECOND_INVERSION    # VI42 => III64
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/ROOT_POSITION    # VI42 => III7
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/SECOND_INVERSION    # VI42 => III43
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 3/MAJOR7/SEVENTH/THIRD_INVERSION    # VI42 => III42
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/DOMINANT7/SEVENTH/FIRST_INVERSION    # VI42 => V65
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/DOMINANT7/SEVENTH/SECOND_INVERSION    # VI42 => V43
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/DOMINANT7/SEVENTH/THIRD_INVERSION    # VI42 => V42
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/MAJOR/TRIAD/FIRST_INVERSION    # VI42 => V6
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/MAJOR/TRIAD/SECOND_INVERSION    # VI42 => V64
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/MINOR/TRIAD/FIRST_INVERSION    # VI42 => v6
6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5 => 5/MINOR/TRIAD/SECOND_INVERSION    # VI42 => v64
6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/DOMINANT7/SEVENTH/FIRST_INVERSION    # VI => V65
6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/DOMINANT7/SEVENTH/SECOND_INVERSION    # VI => V43
6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/DOMINANT7/SEVENTH/THIRD_INVERSION    # VI => V42
6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/MAJOR/TRIAD/FIRST_INVERSION    # VI => V6
6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/MAJOR/TRIAD/SECOND_INVERSION    # VI => V64
6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/MINOR/TRIAD/FIRST_INVERSION    # VI => v6
6/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/MINOR/TRIAD/SECOND_INVERSION    # VI => v64
6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/DOMINANT7/SEVENTH/FIRST_INVERSION    # VI64 => V65
6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/DOMINANT7/SEVENTH/SECOND_INVERSION    # VI64 => V43
6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/DOMINANT7/SEVENTH/THIRD_INVERSION    # VI64 => V42
6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/MAJOR/TRIAD/FIRST_INVERSION    # VI64 => V6
6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/MAJOR/TRIAD/SECOND_INVERSION    # VI64 => V64
6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/MINOR/TRIAD/FIRST_INVERSION    # VI64 => v6
6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5 => 5/MINOR/TRIAD/SECOND_INVERSION    # VI64 => v64
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # vi°6 => I65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # vi°6 => I65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/7    # vi°6 => I7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/7    # vi°6 => I7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # vi°6 => I43
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # vi°6 => I43
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # vi°6 => I42
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # vi°6 => I42
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7    # vi°6 => I6
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7    # vi°6 => I
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7    # vi°6 => I64
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/4    # vi°6 => I
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/MINOR/TRIAD/FIRST_INVERSION    # vi°6 => i6
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/MINOR/TRIAD/ROOT_POSITION    # vi°6 => i
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/MINOR/TRIAD/SECOND_INVERSION    # vi°6 => i64
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/MINOR7/SEVENTH/FIRST_INVERSION    # vi°6 => i65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/MINOR7/SEVENTH/ROOT_POSITION    # vi°6 => i7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/MINOR7/SEVENTH/SECOND_INVERSION    # vi°6 => i43
6/DIMINISHED/TRIAD/FIRST_INVERSION => 1/MINOR7/SEVENTH/THIRD_INVERSION    # vi°6 => i42
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # vi°6 => II65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/1    # vi°6 => II65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # vi°6 => II65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/1    # vi°6 => II7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/1    # vi°6 => II7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # vi°6 => II7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # vi°6 => II43
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/1    # vi°6 => II43
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # vi°6 => II43
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # vi°6 => II42
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/1    # vi°6 => II42
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # vi°6 => II42
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/1    # vi°6 => II6
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/1    # vi°6 => II
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/1    # vi°6 => II64
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # vi°6 => ii°65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # vi°6 => ii°7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # vi°6 => ii°43
6/DIMINISHED/TRIAD/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # vi°6 => ii°42
6/DIMINISHED/TRIAD/FIRST_INVERSION => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # vi°6 => III+6
6/DIMINISHED/TRIAD/FIRST_INVERSION => 3/AUGMENTED/TRIAD/ROOT_POSITION    # vi°6 => III+
6/DIMINISHED/TRIAD/FIRST_INVERSION => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # vi°6 => III+64
6/DIMINISHED/TRIAD/FIRST_INVERSION => 3/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2    # vi°6 => III65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 3/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2    # vi°6 => III65
6/DIMINISHED/TRIAD/FIRST_INVERSION => 3/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/2    # vi°6 => III7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 3/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/2    # vi°6 => III7
6/DIMINISHED/TRIAD/FIRST_INVERSION => 3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2    # vi°6 => III43
